date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza,Haifa_downtown,Haifa_Hadar,Haifa_Horev,TLV_Levinsky
40511,1.1,1.7,<Samp,1.8,1.3,0.3,NoData,NoData,NoData,NoData
40512,1,2.2,1.6,2.6,1.7,1.2,NoData,NoData,NoData,NoData
40513,1.6,2.3,<Samp,2.3,1.8,1.2,NoData,NoData,NoData,NoData
40514,1.2,2.3,<Samp,2.6,1.9,0.3,NoData,NoData,NoData,NoData
40515,0.9,2.1,1.4,2.8,1.6,<Samp,NoData,NoData,NoData,NoData
40516,0.7,2,1.6,1.9,1.3,0.3,NoData,NoData,NoData,NoData
40517,0.8,2.2,<Samp,2.1,1.2,0.3,NoData,NoData,NoData,NoData
40518,1,1.7,<Samp,1.9,1.3,0.5,NoData,NoData,NoData,NoData
40519,0.9,0.9,<Samp,1.1,0.9,0.4,NoData,NoData,NoData,NoData
40520,1.1,1.3,1.4,1.5,1.1,0.7,NoData,NoData,NoData,NoData
40521,1.1,1.4,0.9,1.5,1.1,0.2,NoData,NoData,NoData,NoData
40522,1.2,1.5,1.2,1.7,1.3,0.6,NoData,NoData,NoData,NoData
40523,1,1.2,<Samp,1.3,0.9,0.3,NoData,NoData,NoData,NoData
40524,0.7,0.8,0.9,0.8,0.6,<Samp,NoData,NoData,NoData,NoData
40525,0.7,0.8,1,0.9,0.7,NoData,NoData,NoData,NoData,NoData
40526,0.9,1,1.3,1.3,1,<Samp,NoData,NoData,NoData,NoData
40527,1.4,1.4,1.7,1.6,1.5,1.1,NoData,NoData,NoData,NoData
40528,1.5,2,1.9,2.4,1.5,0.7,NoData,NoData,NoData,NoData
40529,1.8,1.7,1.3,2.5,1.4,0.5,NoData,NoData,NoData,NoData
40530,0.9,1.1,<Samp,1.8,1.1,0.2,NoData,NoData,NoData,NoData
40531,0.9,0.9,1,1.2,1,0.2,NoData,NoData,NoData,NoData
40532,1.2,1.2,1,1.7,1.2,0.5,NoData,NoData,NoData,NoData
40533,0.9,1.2,1,1.6,1.3,<Samp,NoData,NoData,NoData,NoData
40534,0.9,1.2,0.9,1.5,1.3,0.5,NoData,NoData,NoData,NoData
40535,1.2,1.2,0.9,1.7,1.5,0.6,NoData,NoData,NoData,NoData
40536,<Samp,1.7,1.2,2,1.5,0.9,NoData,NoData,NoData,NoData
40537,NoData,1.5,0.7,1.5,1.1,0.2,NoData,NoData,NoData,NoData
40538,NoData,1.1,0.6,1.5,1,0.3,NoData,NoData,NoData,NoData
40539,<Samp,1.6,1.2,2,1.4,0.1,NoData,NoData,NoData,NoData
40540,0.8,1,1.3,1.5,1,0.4,NoData,NoData,NoData,NoData
40541,0.9,1.5,1.6,1.4,1,0.5,NoData,NoData,NoData,NoData
40542,<Samp,1.4,1.2,1.7,1.1,0.6,NoData,NoData,NoData,NoData
40543,1,1.1,0.9,1.6,1.1,0.5,NoData,NoData,NoData,NoData
40544,0.8,1,0.8,1.3,1,0.5,NoData,NoData,NoData,NoData
40545,0.8,0.9,1,1.2,0.8,0.4,NoData,NoData,NoData,NoData
40546,1,1.2,1,1.5,1.3,0.5,NoData,NoData,NoData,NoData
40547,1.1,1.2,1.2,1.7,1.2,0.6,NoData,NoData,NoData,NoData
40548,0.9,1,0.9,1.4,1.1,0.2,NoData,NoData,NoData,NoData
40549,0.9,1,1.2,1.5,1,0.4,NoData,NoData,NoData,NoData
40550,1,1.3,1.3,1.6,1.3,0.8,NoData,NoData,NoData,NoData
40551,1,1.3,0.4,1.4,1,<Samp,NoData,NoData,NoData,NoData
40552,0.7,0.9,0.8,1.2,0.9,0.3,NoData,NoData,NoData,NoData
40553,1,1,1.1,1.4,1,0.5,NoData,NoData,NoData,NoData
40554,1.1,0.9,0.8,1.4,1.1,0.2,NoData,NoData,NoData,NoData
40555,1.3,1.3,1.3,1.6,1.2,0.8,NoData,NoData,NoData,NoData
40556,1,1.1,1,1.6,1.2,0.6,NoData,NoData,NoData,NoData
40557,0.8,1.2,0.7,1.5,1.1,0.6,NoData,NoData,NoData,NoData
40558,0.8,1.2,0.4,1.4,1,0.7,NoData,NoData,NoData,NoData
40559,0.8,0.8,0.6,1.2,0.8,0.6,NoData,NoData,NoData,NoData
40560,1,0.9,1,1.4,1,0.5,NoData,NoData,NoData,NoData
40561,1,1.2,1.3,1.8,1.2,0.6,NoData,NoData,NoData,NoData
40562,0.9,1,0.9,1.4,1,0.3,NoData,NoData,NoData,NoData
40563,1.1,1.2,1.2,1.7,1.1,0.5,NoData,NoData,NoData,NoData
40564,1.1,1.2,1.2,1.6,1.2,0.3,NoData,NoData,NoData,NoData
40565,0.8,1.1,1,1.6,0.9,0.2,NoData,NoData,NoData,NoData
40566,0.8,1.8,0.5,1.6,1.2,0.6,NoData,NoData,NoData,NoData
40567,1.2,1.4,0.8,1.6,1.2,0.4,NoData,NoData,NoData,NoData
40568,1.3,1.4,1.2,1.6,1.2,0.4,NoData,NoData,NoData,NoData
40569,1.1,1.3,0.9,1.7,1.2,0.4,NoData,NoData,NoData,NoData
40570,1,0.9,1.3,1.6,1.1,0.5,NoData,NoData,NoData,NoData
40571,0.9,0.9,0.7,1.2,1,0.2,NoData,NoData,NoData,NoData
40572,0.9,1,1.1,1.3,1,0.3,NoData,NoData,NoData,NoData
40573,0.7,0.9,0.6,1,0.9,0.1,NoData,NoData,NoData,NoData
40574,0.8,0.9,1,1.1,0.9,0.6,NoData,NoData,NoData,NoData
40575,0.8,0.8,1.1,1,0.8,0.6,NoData,NoData,NoData,NoData
40576,0.9,0.9,1.2,1.4,1,0.7,NoData,NoData,NoData,NoData
40577,1,1,1.1,1.4,1,0.5,NoData,NoData,NoData,NoData
40578,1.1,1.1,1.1,1.7,1.1,0.3,NoData,NoData,NoData,NoData
40579,0.9,1.2,1.1,1.5,1.2,0.7,NoData,NoData,NoData,NoData
40580,0.8,0.9,1,1.2,0.9,0.4,NoData,NoData,NoData,NoData
40581,1,<Samp,1.1,1.5,1,0.4,NoData,NoData,NoData,NoData
40582,1,<Samp,1.1,1.6,1.2,0.5,NoData,NoData,NoData,NoData
40583,1.1,1.1,0.9,1.5,1,0.2,NoData,NoData,NoData,NoData
40584,1,1.1,1,1.4,0.9,0.3,NoData,NoData,NoData,NoData
40585,0.9,1,1.2,1.5,1.1,0.5,NoData,NoData,NoData,NoData
40586,0.8,1,1.1,1.2,<Samp,0.5,NoData,NoData,NoData,NoData
40587,0.8,1,0.8,1.3,NoData,0.2,NoData,NoData,NoData,NoData
40588,1,0.9,1.2,1.3,NoData,0.3,NoData,NoData,NoData,NoData
40589,1.1,0.9,1,1.3,NoData,0.4,NoData,NoData,NoData,NoData
40590,0.9,1,1.1,1.3,<Samp,0.5,NoData,NoData,NoData,NoData
40591,0.8,0.9,0.9,1,0.5,0.3,NoData,NoData,NoData,NoData
40592,0.9,1,1,1.2,1,0.8,NoData,NoData,NoData,NoData
40593,1.1,1.1,0.7,1.4,1,0.2,NoData,NoData,NoData,NoData
40594,0.7,1,0.5,1.3,1.1,0.1,NoData,NoData,NoData,NoData
40595,<Samp,0.9,0.8,1,0.8,0.3,NoData,NoData,NoData,NoData
40596,<Samp,1,1,1.2,1,0.6,NoData,NoData,NoData,NoData
40597,NoData,1,1,1.3,1,0.4,NoData,NoData,NoData,NoData
40598,<Samp,1.4,<Samp,1.6,1.1,0.5,NoData,NoData,NoData,NoData
40599,1.3,1,<Samp,1.3,1,0.1,NoData,NoData,NoData,NoData
40600,1,1.1,0.2,1.3,1,0.4,NoData,NoData,NoData,NoData
40601,0.8,0.9,0.1,1.1,0.9,0.5,NoData,NoData,NoData,NoData
40602,1,1,0.2,1.3,1,0.4,NoData,NoData,NoData,NoData
40603,1,1,0.2,1.4,1,0.4,NoData,NoData,NoData,NoData
40604,1,1,0.2,1.3,1,0.3,NoData,NoData,NoData,NoData
40605,1.1,1.1,0.2,1.4,1,0.1,NoData,NoData,NoData,NoData
40606,1.2,1,0.2,1.4,1,0.6,NoData,NoData,NoData,NoData
40607,0.9,1.1,0.2,1.3,1.1,0.5,NoData,NoData,NoData,NoData
40608,0.9,1.1,0.2,1.3,0.9,0.1,NoData,NoData,NoData,NoData
40609,1.1,1.1,0.3,1.4,1,0.4,NoData,NoData,NoData,NoData
40610,0.9,0.9,0.1,1,0.9,0.3,NoData,NoData,NoData,NoData
40611,0.9,0.9,0.2,1.2,0.9,0.4,NoData,NoData,NoData,NoData
40612,0.8,0.9,0.2,1,0.8,0.2,NoData,NoData,NoData,NoData
40613,0.8,0.8,0.2,<Samp,0.9,0.5,NoData,NoData,NoData,NoData
40614,0.8,0.9,0.2,NoData,0.9,0.5,NoData,NoData,NoData,NoData
40615,0.9,1,0.2,NoData,0.9,0.3,NoData,NoData,NoData,NoData
40616,1.1,1.2,0.4,NoData,1.1,0.2,NoData,NoData,NoData,NoData
40617,1.1,1.2,0.4,NoData,1,0.3,NoData,NoData,NoData,NoData
40618,1,1.1,0.2,NoData,1,0.2,NoData,NoData,NoData,NoData
40619,1,1.1,0.6,NoData,1,0.3,NoData,NoData,NoData,NoData
40620,1,1.4,0.9,NoData,1.1,0.5,NoData,NoData,NoData,NoData
40621,1.1,1.3,0.8,NoData,1.1,0.1,NoData,NoData,NoData,NoData
40622,0.9,1,0.2,NoData,0.9,0.2,NoData,NoData,NoData,NoData
40623,1,1.1,0.4,NoData,1,0.5,NoData,NoData,NoData,NoData
40624,1,0.9,0.4,NoData,0.8,0.3,NoData,NoData,NoData,NoData
40625,0.8,0.9,NoData,NoData,0.8,0.5,NoData,NoData,NoData,NoData
40626,0.8,0.9,0.3,NoData,0.8,0.5,NoData,NoData,NoData,NoData
40627,0.9,0.9,0.2,NoData,0.9,0.4,NoData,NoData,NoData,NoData
40628,0.8,0.9,0.2,NoData,0.8,0.4,NoData,NoData,NoData,NoData
40629,0.8,0.9,0.1,NoData,0.8,0.2,NoData,NoData,NoData,NoData
40630,1.2,1,0.3,NoData,1.1,0.4,NoData,NoData,NoData,NoData
40631,0.9,1,1.1,NoData,0.9,0.7,NoData,NoData,NoData,NoData
40632,1,0.9,0.9,NoData,0.9,0.2,NoData,NoData,NoData,NoData
40633,1.1,1,0.5,NoData,1,0.4,NoData,NoData,NoData,NoData
40634,1.2,1.4,0.8,NoData,1,0.6,NoData,NoData,NoData,NoData
40635,1.1,1.3,0.8,NoData,0.5,0.2,NoData,NoData,NoData,NoData
40636,0.8,0.9,0.4,NoData,0.2,0.1,NoData,NoData,NoData,NoData
40637,1,1,0.5,1.3,0.3,0.5,NoData,NoData,NoData,NoData
40638,0.8,0.9,0.5,1.3,0.3,0.5,NoData,NoData,NoData,NoData
40639,0.8,1,0.6,1.3,0.3,0.4,NoData,NoData,NoData,NoData
40640,0.9,1.1,0.6,1.3,0.4,0.4,NoData,NoData,NoData,NoData
40641,1.1,1,0.5,1.3,0.3,0.3,NoData,NoData,NoData,NoData
40642,0.9,1,0.5,1.2,0.3,0.4,NoData,NoData,NoData,NoData
40643,0.7,0.9,0.2,1.1,0.3,0.3,NoData,NoData,NoData,NoData
40644,0.9,0.9,0.5,<Samp,0.4,0.4,NoData,NoData,NoData,NoData
40645,0.8,0.9,0.4,<Samp,0.3,0.3,NoData,NoData,NoData,NoData
40646,0.8,0.8,0.3,1,0.2,0.3,NoData,NoData,NoData,NoData
40647,0.9,0.9,0.4,1.2,0.3,0.4,NoData,NoData,NoData,NoData
40648,1.2,1.1,0.6,1.6,0.5,0.6,NoData,NoData,NoData,NoData
40649,1.1,1,0.5,1.2,0.3,0.2,NoData,NoData,NoData,NoData
40650,0.9,1.2,0.5,1.3,0.3,0.4,NoData,NoData,NoData,NoData
40651,1.5,1.2,0.9,1.5,0.4,0.6,NoData,NoData,NoData,NoData
40652,1,1.1,0.5,1.2,0.2,0.1,NoData,NoData,NoData,NoData
40653,0.8,1,0.3,1.1,0.2,0.3,NoData,NoData,NoData,NoData
40654,0.8,1,0.3,1.1,0.2,0.4,NoData,NoData,NoData,NoData
40655,0.8,1,0.4,1.1,0.2,0.4,NoData,NoData,NoData,NoData
40656,0.8,1,0.3,1,0.2,0.3,NoData,NoData,NoData,NoData
40657,0.8,1,0.3,1,0.2,0.3,NoData,NoData,NoData,NoData
40658,0.9,1,0.4,1.1,0.2,0.4,NoData,NoData,NoData,NoData
40659,0.7,1,0.3,1.1,0.2,0.3,NoData,NoData,NoData,NoData
40660,0.9,1,0.5,1.2,0.2,0.3,NoData,NoData,NoData,NoData
40661,<Samp,1.1,0.6,1.4,0.4,0.6,NoData,NoData,NoData,NoData
40662,0.6,1.2,0.9,1.5,0.6,0.4,NoData,NoData,NoData,NoData
40663,0.3,0.9,0.5,1,0.1,0.4,NoData,NoData,NoData,NoData
40664,0.2,0.8,0.4,0.9,0.1,0.3,NoData,NoData,NoData,NoData
40665,0.4,0.9,0.5,1.1,0.2,0.5,NoData,NoData,NoData,NoData
40666,0.4,1,0.6,1.2,0.1,0.5,NoData,NoData,NoData,NoData
40667,0.5,0.9,0.6,1.2,0.3,0.4,NoData,NoData,NoData,NoData
40668,0.7,1.4,1,1.5,0.5,0.5,NoData,NoData,NoData,NoData
40669,<Samp,0.9,0.6,1.2,0.3,0.1,NoData,NoData,NoData,NoData
40670,NoData,0.8,0.5,0.9,0.1,0.3,NoData,NoData,NoData,NoData
40671,NoData,0.8,0.5,0.9,0.2,0.3,NoData,NoData,NoData,NoData
40672,<Samp,0.8,0.6,1.1,0.2,0.4,NoData,NoData,NoData,NoData
40673,0.5,0.9,0.6,1.2,0.2,0.3,NoData,NoData,NoData,NoData
40674,0.5,0.9,0.6,1.1,0.2,0.3,NoData,NoData,NoData,NoData
40675,0.5,0.9,0.3,1.2,0.3,0.3,NoData,NoData,NoData,NoData
40676,0.5,0.9,0.2,1,0.2,0.4,NoData,NoData,NoData,NoData
40677,0.4,0.8,0.1,1,0.2,0.3,NoData,NoData,NoData,NoData
40678,0.4,0.8,0,1,0.2,0.3,NoData,NoData,NoData,NoData
40679,0.6,0.9,0.2,1.1,0.2,0.4,NoData,NoData,NoData,NoData
40680,0.7,0.9,0.2,1.2,0.3,0.5,NoData,NoData,NoData,NoData
40681,0.6,0.9,0.4,1.3,0.3,0.5,NoData,NoData,NoData,NoData
40682,0.7,1.2,0.5,1.2,0.2,0.4,NoData,NoData,NoData,NoData
40683,0.5,1,0.5,1.3,0.3,0.3,NoData,NoData,NoData,NoData
40684,0.6,1.1,NoData,1.4,0.4,0.4,NoData,NoData,NoData,NoData
40685,0.5,0.9,NoData,1.4,0.3,0.5,NoData,NoData,NoData,NoData
40686,0.6,1.1,NoData,1.6,0.4,0.2,NoData,NoData,NoData,NoData
40687,0.5,0.9,NoData,1.1,0.2,0.4,NoData,NoData,NoData,NoData
40688,0.5,0.9,<Samp,1.1,0.3,0.4,NoData,NoData,NoData,NoData
40689,0.6,1,0.2,1.2,0.3,0.5,NoData,NoData,NoData,NoData
40690,0.6,1.2,0.3,1.2,0.4,0.4,NoData,NoData,NoData,NoData
40691,0.4,1.2,0.3,0.9,0.3,0.3,NoData,NoData,NoData,NoData
40692,0.3,0.9,0.1,0.7,0.1,0.3,NoData,NoData,NoData,NoData
40693,0.5,0.9,0.3,0.8,0.2,0.5,NoData,NoData,NoData,NoData
40694,0.5,0.8,0.3,0.8,0.2,0.4,NoData,NoData,NoData,NoData
40695,0.5,0.9,0.3,0.6,0.2,0.4,NoData,NoData,NoData,NoData
40696,0.5,0.9,0.4,0.5,0.2,0.4,NoData,NoData,NoData,NoData
40697,0.6,0.9,0.4,0.5,0.2,0.4,NoData,NoData,NoData,NoData
40698,0.5,0.9,0.5,0.5,0.2,0.3,NoData,NoData,NoData,NoData
40699,0.4,0.8,0.4,0.4,0.1,0.3,NoData,NoData,NoData,NoData
40700,0.7,0.8,0.6,0.5,0.2,0.4,NoData,NoData,NoData,NoData
40701,0.6,0.9,1.1,0.5,0.2,0.3,NoData,NoData,NoData,NoData
40702,0.5,0.9,0.6,0.5,0.3,0.3,NoData,NoData,NoData,NoData
40703,0.3,0.9,0.6,0.3,0.3,0.3,NoData,NoData,NoData,NoData
40704,0.5,0.9,0.8,0.3,1,0.4,NoData,NoData,NoData,NoData
40705,0.4,0.9,0.8,0.3,0.3,0.4,NoData,NoData,NoData,NoData
40706,0.3,1,0.6,0.1,0.2,0.3,NoData,NoData,NoData,NoData
40707,0.4,1,0.7,0.2,0.3,0.4,NoData,NoData,NoData,NoData
40708,<Samp,0.9,0.7,0.1,0.2,0.4,NoData,NoData,NoData,NoData
40709,<Samp,0.9,0.8,0.2,0.2,0.5,NoData,NoData,NoData,NoData
40710,0.6,1,0.8,0.2,0.3,0.5,NoData,NoData,NoData,NoData
40711,0.6,0.9,0.8,0.2,0.3,1,NoData,NoData,NoData,NoData
40712,0.5,0.9,0.8,0.2,0.2,0.5,NoData,NoData,NoData,NoData
40713,0.3,1,0.7,0.1,0.1,0.5,NoData,NoData,NoData,NoData
40714,0.4,1.1,0.8,0.2,0.2,0.6,NoData,NoData,NoData,NoData
40715,0.5,0.9,0.9,0.3,<Samp,0.6,NoData,NoData,NoData,NoData
40716,0.4,1,0.9,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40717,0.6,1,0.7,0.5,0.3,0.6,NoData,NoData,NoData,NoData
40718,0.6,1,0.7,0.5,0.3,0.7,NoData,NoData,NoData,NoData
40719,0.5,1,0.6,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40720,0.4,1,0.5,0.4,0.2,0.6,NoData,NoData,NoData,NoData
40721,0.7,1.1,0.7,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40722,0.3,1,0.7,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40723,<Samp,1,0.7,0.3,0.2,0.6,NoData,NoData,NoData,NoData
40724,<Samp,0.9,0.6,0.2,0.2,0.6,NoData,NoData,NoData,NoData
40725,0.5,0.8,0.6,0.3,0.2,0.6,NoData,NoData,NoData,NoData
40726,0.5,0.8,0.6,0.3,0.2,0.6,NoData,NoData,NoData,NoData
40727,0.4,0.9,0.6,0.3,0.2,0.5,NoData,NoData,NoData,NoData
40728,0.6,1,0.9,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40729,0.5,1.1,0.8,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40730,0.5,1,0.8,0.4,0.3,0.7,NoData,NoData,NoData,NoData
40731,0.5,<Samp,0.8,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40732,0.5,<Samp,0.7,0.5,0.3,0.6,NoData,NoData,NoData,NoData
40733,0.4,<Samp,0.7,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40734,-1,<Samp,0.6,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40735,0.5,<Samp,0.7,0.5,0.4,0.7,NoData,NoData,NoData,NoData
40736,0.4,<Samp,0.8,0.5,0.3,0.8,NoData,NoData,NoData,NoData
40737,0.5,<Samp,0.8,0.5,0.4,0.7,NoData,NoData,NoData,NoData
40738,0.5,<Samp,0.8,0.5,0.3,0.7,NoData,NoData,NoData,NoData
40739,<Samp,<Samp,0.8,0.5,0.4,0.7,NoData,NoData,NoData,NoData
40740,0.4,<Samp,0.8,0.5,0.4,0.8,NoData,NoData,NoData,NoData
40741,0.3,<Samp,0.6,0.3,0.3,0.7,NoData,NoData,NoData,NoData
40742,0.6,<Samp,0.7,0.4,0.3,0.8,NoData,NoData,NoData,NoData
40743,0.3,<Samp,0.6,0.4,0.3,0.8,NoData,NoData,NoData,NoData
40744,0.5,<Samp,0.6,0.4,0.3,0.8,NoData,NoData,NoData,NoData
40745,0.4,<Samp,0.7,0.4,0.4,0.8,NoData,NoData,NoData,NoData
40746,0.3,1.1,0.7,0.5,0.4,0.9,NoData,NoData,NoData,NoData
40747,0.3,1.3,0.6,0.3,0.3,0.8,NoData,NoData,NoData,NoData
40748,0.2,1.2,0.5,0.2,0.2,0.7,NoData,NoData,NoData,NoData
40749,0.6,1.2,0.6,0.4,0.3,0.8,NoData,NoData,NoData,NoData
40750,0.6,1.2,0.7,0.5,<Samp,0.8,NoData,NoData,NoData,NoData
40751,0.6,0.7,0.4,0.4,0.3,0.3,NoData,NoData,NoData,NoData
40752,0.5,0.3,0.2,0.3,0.3,-0.1,NoData,NoData,NoData,NoData
40753,0.7,0.1,0.2,0.4,0.3,-0.1,NoData,NoData,NoData,NoData
40754,0.5,0.2,0,0.4,0.3,-0.2,NoData,NoData,NoData,NoData
40755,0.3,0.3,0.1,0.4,0.2,-0.2,NoData,NoData,NoData,NoData
40756,0.8,0.3,0.2,<Samp,0.4,-0.1,NoData,NoData,NoData,NoData
40757,0.7,0.3,0.2,0.5,0.3,-0.1,NoData,NoData,NoData,NoData
40758,0.6,0.3,0.2,<Samp,0.3,-0.1,NoData,NoData,NoData,NoData
40759,0.6,0.3,0.1,0.5,0.2,-0.1,NoData,NoData,NoData,NoData
40760,1.2,0.3,0.2,0.5,0.3,-0.1,NoData,NoData,NoData,NoData
40761,0.5,0.3,0.1,0.4,0.2,-0.2,NoData,NoData,NoData,NoData
40762,0.4,0.3,0.1,0.4,0.3,-0.2,NoData,NoData,NoData,NoData
40763,0.5,0.3,0.2,0.5,0.3,-0.1,NoData,NoData,NoData,NoData
40764,0.5,0.2,0.2,0.4,0.2,-0.2,NoData,NoData,NoData,NoData
40765,0.4,0.2,0.1,0.4,0.3,0.3,NoData,NoData,NoData,NoData
40766,0.5,0.3,0.2,0.6,0.2,0.5,NoData,NoData,NoData,NoData
40767,0.5,0.3,0.1,0.5,0.3,0.5,NoData,NoData,NoData,NoData
40768,0.6,0.3,0.1,0.4,0.2,0.5,NoData,NoData,NoData,NoData
40769,0.3,0.3,-0.1,0.3,0.2,0.6,NoData,NoData,NoData,NoData
40770,0.5,0.3,0,0.4,0.3,0.7,NoData,NoData,NoData,NoData
40771,0.5,0.4,-0.1,0.5,0.3,0.7,NoData,NoData,NoData,NoData
40772,0.5,0.3,-0.1,0.4,0.2,0.5,NoData,NoData,NoData,NoData
40773,0.5,0.4,-0.1,0.6,0.2,0.6,NoData,NoData,NoData,NoData
40774,0.5,0.4,-0.2,0.4,0.3,0.6,NoData,NoData,NoData,NoData
40775,0.5,0.3,-0.2,0.3,0.2,0.6,NoData,NoData,NoData,NoData
40776,0.4,0.3,-0.3,0.5,0.2,0.6,NoData,NoData,NoData,NoData
40777,0.7,0.4,-0.2,0.5,0.3,0.5,NoData,NoData,NoData,NoData
40778,0.6,0.4,-0.2,0.7,0.3,0.6,NoData,NoData,NoData,NoData
40779,0.5,0.4,-0.2,0.6,0.3,0.5,NoData,NoData,NoData,NoData
40780,0.6,0.4,-0.3,0.4,0.3,0.4,NoData,NoData,NoData,NoData
40781,0.5,0.4,-0.3,0.4,0.3,0.5,NoData,NoData,NoData,NoData
40782,0.5,0.4,-0.4,0.4,0.2,0.4,NoData,NoData,NoData,NoData
40783,0.4,0.3,-0.4,0.3,0.3,0.5,NoData,NoData,NoData,NoData
40784,0.6,0.4,-0.4,0.4,0.3,0.5,NoData,NoData,NoData,NoData
40785,0.7,0.4,-0.5,0.3,0.3,0.5,NoData,NoData,NoData,NoData
40786,-0.8,0.3,-0.5,0.5,0.3,0.6,NoData,NoData,NoData,NoData
40787,0.6,1.1,-0.5,0.9,0.3,0.5,NoData,NoData,NoData,NoData
40788,0.6,0.4,-0.5,1.1,0.3,0.6,NoData,NoData,NoData,NoData
40789,0.6,0.3,-0.5,1.2,0.2,0.5,NoData,NoData,NoData,NoData
40790,0.5,0.3,-0.6,1.2,0.2,0.4,NoData,NoData,NoData,NoData
40791,0.7,0.3,-0.4,0.8,0.3,0.5,NoData,NoData,NoData,NoData
40792,0.6,0.4,0.6,0.6,0.4,0.6,NoData,NoData,NoData,NoData
40793,0.9,0.4,0.6,0.6,0.3,0.5,NoData,NoData,NoData,NoData
40794,0.7,0.5,0.6,0.6,0.4,0.5,NoData,NoData,NoData,NoData
40795,0.7,0.5,0.5,0.6,0.4,0.5,NoData,NoData,NoData,NoData
40796,0.7,0.4,0.3,0.4,0.2,0.4,NoData,NoData,NoData,NoData
40797,0.5,0.3,0.2,0.5,0.2,0.5,NoData,NoData,NoData,NoData
40798,0.7,<Samp,0.4,<Samp,<Samp,<Samp,NoData,NoData,NoData,NoData
40799,0.8,NoData,0.2,NoData,NoData,NoData,NoData,NoData,NoData,NoData
40800,0.8,<Samp,0.3,<Samp,<Samp,<Samp,NoData,NoData,NoData,NoData
40801,0.8,0.4,0.3,0.6,0.4,0.5,NoData,NoData,NoData,NoData
40802,0.8,0.5,0.2,0.6,0.4,0.5,NoData,NoData,NoData,NoData
40803,0.8,0.4,0.1,0.5,0.3,0.4,NoData,NoData,NoData,NoData
40804,0.5,0.4,0,0.5,0.2,0.4,NoData,NoData,NoData,NoData
40805,0.9,0.5,0.1,0.7,0.4,0.5,NoData,NoData,NoData,NoData
40806,0.9,0.5,0.2,0.5,0.4,0.4,NoData,NoData,NoData,NoData
40807,<Samp,0.4,0.3,0.5,0.3,0.5,NoData,NoData,NoData,NoData
40808,<Samp,0.4,0.4,0.7,0.3,0.5,NoData,NoData,NoData,NoData
40809,0.6,0.4,0.4,0.7,0.3,0.4,NoData,NoData,NoData,NoData
40810,0.4,0.5,0.4,0.5,0.3,0.4,NoData,NoData,NoData,NoData
40811,0.3,0.4,0.3,0.6,0.2,0.5,NoData,NoData,NoData,NoData
40812,0.5,0.5,0.4,0.7,0.3,0.4,NoData,NoData,NoData,NoData
40813,0.5,0.5,0.4,0.7,0.3,0.4,NoData,NoData,NoData,NoData
40814,0.4,0.5,0.4,0.6,0.5,0.4,NoData,NoData,NoData,NoData
40815,0.4,0.4,0.4,0.5,0.3,0.4,NoData,NoData,NoData,NoData
40816,0.2,0.4,0.2,0.5,0.3,0.4,NoData,NoData,NoData,NoData
40817,0.2,0.4,0.1,0.4,0.2,0.4,NoData,NoData,NoData,NoData
40818,0.3,0.4,0.1,0.4,0.3,0.4,NoData,NoData,NoData,NoData
40819,0.5,0.5,0.3,0.7,0.3,0.4,NoData,NoData,NoData,NoData
40820,0.8,0.5,0.3,0.6,0.4,0.2,NoData,NoData,NoData,NoData
40821,0.6,0.6,0.3,0.7,0.4,0.4,NoData,NoData,NoData,NoData
40822,0.4,0.6,0.2,0.6,0.3,0.2,NoData,NoData,NoData,NoData
40823,0.4,0.5,0.2,0.5,0.3,0.4,NoData,NoData,NoData,NoData
40824,0.3,0.4,0,0.4,0.2,0.3,NoData,NoData,NoData,NoData
40825,0.3,0.3,0,0.4,0.1,0.5,NoData,NoData,NoData,NoData
40826,0.8,0.6,0.3,0.8,0.5,0.5,NoData,NoData,NoData,NoData
40827,0.9,1,0.8,1.2,0.8,0.7,NoData,NoData,NoData,NoData
40828,<Samp,0.9,0.4,0.8,0.4,0,NoData,NoData,NoData,NoData
40829,<Samp,0.4,-0.2,0.4,0.3,0.4,NoData,NoData,NoData,NoData
40830,0,0.3,-0.2,0.5,0.2,0.3,NoData,NoData,NoData,NoData
40831,-0.1,0.4,-0.2,0.5,0.2,0.3,NoData,NoData,NoData,NoData
40832,0,0.4,-0.2,0.4,0.3,0.5,NoData,NoData,NoData,NoData
40833,0,0.4,-0.1,0.5,0.3,0.4,NoData,NoData,NoData,NoData
40834,0.1,0.5,-0.1,0.6,0.4,0.3,NoData,NoData,NoData,NoData
40835,0,0.5,-0.2,0.5,0.2,0.2,NoData,NoData,NoData,NoData
40836,-0.1,0.3,-0.4,0.3,0.2,0.4,NoData,NoData,NoData,NoData
40837,0,0.5,0.5,0.4,0.2,0.3,NoData,NoData,NoData,NoData
