date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza
42269,0.4,0.3,0.4,0.6,0.4,0.8
42270,0.4,0.3,0.4,0.5,0.2,0.7
42271,0.3,0.3,0.3,0.4,0.2,0.6
42272,0.4,0.4,0.5,0.6,0.3,0.7
42273,0.3,0.4,0.4,0.6,0.3,0.7
42274,0.2,0.3,0.4,0.5,0.2,0.7
42275,0.3,0.4,0.5,0.6,0.3,0.7
42276,0.2,0.2,0.4,0.5,0.2,0.7
42277,0.4,0.3,0.4,0.6,0.3,0.7
42278,0.4,0.3,0.4,0.6,0.3,0.6
42279,0.4,0.3,0.4,0.5,0.4,0.5
42280,0.3,0.3,0.4,0.6,0.4,0.6
42281,0.3,0.3,0.4,0.6,0.3,0.6
42282,0.3,0.3,0.4,0.6,0.4,0.6
42283,0.2,0.2,0.3,0.5,0.2,0.6
42284,0.3,0.3,0.4,0.6,0.3,0.7
42285,0.3,0.3,0.5,0.7,0.4,<Samp
42286,0.3,0.3,0.5,0.6,0.4,0.7
42287,0.2,0.3,0.4,0.6,0.4,0.6
42288,0.2,0.3,0.4,0.6,0.3,0.6
42289,0.3,0.4,0.6,0.7,0.5,0.7
42290,0.4,0.4,0.6,0.7,0.5,0.7
42291,0.4,0.4,0.6,0.8,0.5,0.7
42292,0.4,0.4,0.5,0.7,0.4,0.6
42293,0.5,0.4,0.5,0.7,0.4,0.6
42294,0.4,0.4,0.6,0.7,0.4,0.6
42295,0.4,0.5,0.6,0.8,0.4,0.6
42296,0.4,0.5,0.7,0.8,0.5,0.7
42297,0.5,0.4,0.6,0.8,0.5,0.7
42298,0.4,0.4,0.6,0.8,0.5,0.6
42299,0.4,0.4,0.6,0.7,0.4,0.6
42300,0.5,0.5,0.6,0.9,0.5,0.6
42301,0.4,0.7,0.9,0.8,0.5,0.7
42302,0.4,0.3,0.4,0.7,0.4,0.6
42303,0.4,0.5,0.7,1,0.5,<Samp
42304,0.3,0.5,0.7,0.9,<Samp,0.5
42305,0.4,0.3,0.5,0.8,NoData,0
42306,0.3,0.4,0.7,1,<Samp,0.5
42307,0.4,0.4,0.6,0.8,0.4,0.6
42308,0.3,0.5,0.6,0.8,0.5,0.6
42309,0.3,0.4,NoData,0.8,0.4,0.5
42310,0.3,0.5,<Samp,0.9,0.6,0.6
42311,0.3,0.3,Calib,0.7,0.4,0.4
42312,0.2,0.2,Calib,0.7,0.2,0.4
42313,0.3,0.2,<Samp,0.7,0.3,0.4
42314,0.5,0.4,0.6,0.9,0.5,0.6
42315,0.4,0.5,0.6,0.9,0.4,0.6
42316,0.2,0.3,0.5,0.8,0.4,0.5
42317,0.4,0.4,0.7,0.9,0.5,0.6
42318,0.3,0.3,0.6,0.8,0.4,0.5
42319,0.3,0.5,0.6,0.8,0.5,0.5
42320,0.4,0.5,0.7,0.7,0.6,0.6
42321,0.5,0.5,0.7,0.4,0.6,0.9
42322,0.2,0.7,0.9,0.6,0.7,0.9
42323,0.2,0.5,0.7,0.3,0.3,0.7
42324,0.5,0.8,1.2,0.5,0.7,0.9
42325,0.5,0.5,0.8,0.5,0.7,1.1
42326,0.4,0.3,0.6,0.4,0.5,0.9
42327,0.4,0.4,0.6,0.4,0.5,0.9
42328,0.4,0.6,0.9,0.6,0.6,1.1
42329,0.4,0.5,0.7,0.4,0.5,1
42330,0.2,0.4,0.5,0.3,0.3,0.8
42331,0.3,0.4,0.6,0.9,0.4,0.8
42332,0.3,0.3,0.5,0.5,0.4,0.8
42333,0.2,0.3,0.7,0.5,0.5,0.9
42334,0.3,0.3,0.7,0.4,0.3,0.7
42335,0.5,0.5,0.8,0.6,0.6,0.8
42336,0.4,0.8,1.1,0.8,0.8,0.9
42337,0.3,0.6,0.8,0.8,0.6,0.8
42338,0.4,0.6,0.9,0.7,0.7,0.8
42339,0.4,0.4,0.7,0.5,0.6,0.7
42340,0.3,0.3,0.5,0.4,0.4,0.6
42341,0.3,0.3,0.5,0.5,0.5,0.7
42342,0.4,0.3,0.4,0.4,0.4,0.5
42343,0.3,0.2,0.3,0.4,0.3,0.4
42344,0.3,0.2,0.3,0.4,0.3,0.5
42345,0.5,0.5,0.9,0.7,0.6,<Samp
42346,0.5,0.6,1.1,0.8,0.6,<Samp
42347,0.4,0.7,1.1,1,0.7,1.3
42348,0.4,0.8,1.3,1,0.8,1.3
42349,0.6,0.9,1.4,1,0.8,1.4
42350,0.6,0.6,0.9,0.9,0.7,1.2
42351,0.4,0.5,0.7,0.7,0.5,1.1
42352,0.6,0.4,0.6,0.7,0.5,1.2
42353,0.4,0.5,0.7,0.8,0.3,1.4
42354,0.5,0.4,0.8,0.7,0.3,1.3
42355,0.6,0.6,1,0.9,0.7,1.3
42356,0.4,0.4,0.8,0.9,0.5,1.3
42357,0.3,0.3,<Samp,0.7,0.4,1.1
42358,0.4,0.6,NoData,0.9,<Samp,1.2
42359,0.5,0.7,<Samp,1,<Samp,1.2
42360,0.4,0.6,0.9,1,<Samp,1
42361,0.3,0.5,0.7,0.9,0.4,0.9
42362,0.4,0.4,0.7,0.9,0.5,0.9
42363,0.5,0.5,1.2,1.2,0.8,1.1
42364,0.5,0.5,1.3,1,0.7,1.1
42365,0.3,0.3,1,0.8,0.5,1
42366,0.4,0.2,0.9,1.1,0.5,1
42367,0.2,0.1,0.5,0.8,0.3,0.9
42368,0.4,0.2,0.7,0.9,0.5,0.9
42369,0.3,0.1,0.6,0.8,0.5,1
42370,0.2,0.1,0.4,0.6,0.4,0.9
42371,0.2,0,0.3,0.6,0.2,0.9
42372,0.2,0.1,0.4,0.7,0.3,0.9
42373,0.3,0.3,0.6,0.9,0.5,1.1
42374,0.3,0.1,<Samp,0.9,0.5,1.2
42375,0.2,0.1,<Samp,0.9,0.5,0.9
42376,0.5,0.4,0.9,1.2,0.6,1
42377,0.4,0.4,1.1,1.2,0.7,0.9
42378,0.2,0,0.3,0.7,0.3,0.6
42379,0.2,0.1,0.5,0.9,0.4,0.6
42380,0.5,0.2,0.8,1.1,0.6,0.9
42381,0.6,0.3,1,1.3,0.8,1.6
42382,0.6,0.2,0.9,NoData,0.8,1.5
42383,0.7,0.4,1.2,NoData,0.9,1.8
42384,0.4,0,0.6,NoData,0.6,1.6
42385,0.3,0.2,0.7,NoData,0.5,1.5
42386,0.3,0.2,0.9,NoData,0.7,1.6
42387,0.4,0.2,1.4,NoData,0.6,1.8
42388,0.2,0,0.3,NoData,0.3,1.4
42389,0.2,0.1,0.4,NoData,0.4,1.3
42390,0.5,0.2,0.6,NoData,0.5,1.5
42391,0.6,0.3,1.1,NoData,0.8,1.7
42392,0.5,0.2,1.1,NoData,0.8,1.8
42393,0.2,<Samp,0.4,NoData,0.4,1.6
42394,0.2,NoData,0.4,NoData,<Samp,1.3
42395,0.3,<Samp,0.4,NoData,<Samp,1.3
42396,0.3,0.2,0.5,NoData,0.3,1
42397,0.4,0.1,0.9,NoData,0.5,1
42398,0.5,0.1,0.8,NoData,0.6,1.1
42399,0.4,0.1,0.9,NoData,0.7,1.2
42400,0.4,0.2,0.9,NoData,0.7,1.3
42401,0.6,0.3,1.3,NoData,0.9,1.4
42402,0.5,<Samp,1.4,<Samp,1,1.6
42403,0.5,InVld,1.1,1.6,0.8,1.4
42404,0.4,InVld,0.9,<Samp,0.6,1.4
42405,0.3,0.4,1.5,NoData,0.7,1.3
42406,0.3,0.2,1.2,NoData,0.6,1.4
42407,0.2,0,0.3,NoData,0.3,1.2
42408,0.3,0,0.4,NoData,0.4,0.9
42409,0.4,0.1,0.6,NoData,0.5,0.7
42410,0.4,0.1,0.7,<Samp,0.6,0.8
42411,0.3,0,0.7,<Samp,0.6,0.9
42412,0.5,0.1,0.5,NoData,0.6,0.8
42413,0.6,0.1,0.8,NoData,0.6,0.8
42414,0.4,0.2,0.8,NoData,0.7,0.9
42415,0.6,0.2,1,NoData,0.8,1
42416,0.4,0.1,0.8,NoData,0.7,1.1
42417,0.5,0.1,0.7,<Samp,0.7,0.9
42418,0.3,0,0.8,0.5,0.6,0.9
42419,0.5,0.1,0.9,0.7,0.7,1
42420,0.4,0,0.8,0.3,0.5,0.8
42421,0.2,0,0.3,0.1,0.5,0.7
42422,0.2,0,0.3,0.1,0.4,0.8
42423,0.3,0.1,0.4,0.2,0.5,0.8
42424,0.3,0.1,0.5,0.2,0.6,1
42425,0.6,0.1,0.7,0.3,0.6,0.9
42426,0.6,0.2,0.9,0.5,0.7,1.1
42427,0.5,<Samp,0.9,0.4,0.7,1
42428,0.4,InVld,0.6,0.3,0.6,1
42429,0.5,InVld,0.6,0.5,0.5,0.8
42430,0.3,0.2,0.7,0.9,0.5,0.4
42431,0.3,-0.2,0.9,0.9,0.4,0.5
42432,0.4,-0.1,0.8,0.7,0.4,0.5
42433,0.3,0,0.4,0.6,NoData,0.6
42434,0.3,-0.1,0.4,0.6,NoData,0.5
42435,0.2,-0.2,0.3,0.5,NoData,0.4
42436,0.4,0,0.4,0.6,<Samp,0.4
42437,0.4,0.1,0.6,0.8,0.5,0.5
42438,0.5,0,0.4,0.7,0.4,0.5
42439,0.4,0.5,1.2,1.3,0.9,0.7
42440,0.4,0,0.4,0.8,0.5,0.5
42441,0.3,-0.1,0.4,0.7,0.4,0.4
42442,0.3,0,0.3,0.6,0.4,0.4
42443,0.5,0.2,0.9,0.9,0.6,0.8
42444,0.2,-0.1,0.4,0.6,0.4,0.4
42445,0.2,0,0.3,0.6,0.4,0.4
42446,0.2,0,0.3,0.6,0.3,0.4
42447,0.3,0,0.4,0.7,0.5,0.4
42448,0.3,0,0.4,0.7,0.4,0.5
42449,0.3,0.1,0.7,0.9,0.5,0.6
42450,0.3,-0.2,0.3,0.6,0.4,0.4
42451,0.3,0,0.3,0.6,0.3,0.4
42452,0.4,0,0.4,0.7,0.4,0.4
42453,0.4,0.1,0.8,1.1,0.7,0.6
42454,0.3,-0.4,0.6,0.7,0.4,0.4
42455,0.3,-0.1,0.3,0.7,0.4,0.4
42456,0.2,-0.1,0.3,0.7,0.3,0.4
42457,0.3,0,0.3,0.7,0.4,0.4
42458,0.2,0,0.3,0.7,0.7,0.4
42459,0.3,0,0.3,0.7,0.4,0.4
42460,0.4,-0.1,0.4,0.8,0.4,0.5
42461,0.4,-0.1,0.5,0.9,0.5,0.5
42462,0.3,0.1,0.4,0.9,0.5,0.5
42463,0.2,0.1,0.4,0.8,0.4,0.4
42464,0.4,0,0.6,1,0.6,0.6
42465,0.4,0.1,0.5,1,0.5,0.5
42466,0.5,0.1,0.6,1.1,0.7,0.6
42467,0.5,0,<Samp,1,0.6,0.6
42468,0.4,<Samp,<Samp,1,0.5,0.5
42469,0.4,<Samp,0.6,1,0.5,0.5
42470,0.2,0.1,0.5,0.9,0.4,0.5
42471,0.4,0,0.5,0.9,<Samp,0.5
42472,0.3,0.1,0.4,0.9,0.4,0.5
42473,0.2,0.1,0.4,0.9,0.4,0.5
42474,0.3,0,0.4,0.9,0.4,0.5
42475,0.3,0.1,0.5,1,0.4,0.5
42476,0.3,0,0.4,0.9,0.4,0.5
42477,0.2,0.1,0.5,1,0.3,0.5
42478,0.5,0,0.6,0.8,0.5,0.6
42479,0.4,0,0.5,0.4,0.4,0.6
42480,0.4,0.2,0.8,0.6,0.5,0.7
42481,0.4,0.2,0.9,0.7,0.6,0.7
42482,0.5,0,0.6,0.5,0.4,0.7
42483,0.3,0,0.5,0.5,0.4,0.7
42484,0.2,0,0.4,0.4,0.3,0.7
42485,0.4,0.1,0.5,0.5,0.4,0.7
42486,0.3,0,0.4,0.3,0.3,0.5
42487,0.2,0,0.4,0.4,0.3,0.6
42488,0.3,0,0.3,0.3,0.3,0.5
42489,0.2,0,0.2,0.2,0.3,0.5
42490,0.1,0,0.3,0.3,0.3,0.5
42491,0.3,0,0.4,0.4,0.3,0.6
42492,0.3,0.1,0.7,0.5,0.4,0.6
42493,0.3,0,0.4,0.4,0.3,0.6
42494,0.4,0.1,0.5,0.5,0.4,0.6
42495,0.2,0,0.3,0.3,0.2,0.5
42496,0.3,0,0.4,0.4,0.2,0.5
42497,0.2,0,0.4,0.4,0.2,0.4
42498,0.2,0,0.3,0.4,0.1,0.4
42499,0.3,0,0.4,0.5,0.2,0.5
42500,0.4,0,0.5,0.5,0.3,0.5
42501,0.4,0,0.5,0.5,0.3,0.6
42502,0.5,0,0.4,0.5,0.2,0.6
42503,0.4,0,0.4,0.5,0.2,0.6
42504,0.5,0.1,0.6,0.6,0.4,0.6
42505,0.4,0.1,0.5,0.6,0.2,0.6
42506,0.6,0.1,0.6,0.7,0.3,0.7
42507,0.7,0.2,0.5,0.6,0.2,0.6
42508,0.4,0,0.4,0.5,0.2,0.5
42509,0.2,0,0.3,0.4,0.2,0.5
42510,0.3,0,<Samp,0.4,0.2,0.5
42511,0.2,0,Calib,0.5,0.1,0.5
42512,0.2,0.1,Calib,0.5,0.2,0.5
42513,0.3,0.2,Calib,0.6,0.2,0.6
42514,0.2,0.1,<Samp,0.4,0.2,0.4
42515,0.3,0.1,0.4,0.5,0.2,0.4
42516,0.6,0.1,0.5,0.6,0.4,0.6
42517,0.9,0.3,0.7,0.8,0.3,0.8
42518,0.2,0.1,0.3,0.5,0.1,0.4
42519,0.2,0.1,0.3,0.5,0.1,0.3
42520,0.3,0.1,0.4,0.6,0.2,0.4
42521,0.3,0.1,0.4,0.6,0.2,0.5
42522,0.3,0.2,0.5,0.7,0.2,0.5
42523,0.4,0.2,0.7,0.7,0.2,0.5
42524,0.4,0.3,0.7,0.7,0.2,0.5
42525,0.5,0.5,0.7,0.8,0.3,0.6
42526,0.2,0.4,0.5,0.7,0.2,0.5
42527,0.3,0.2,0.5,0.7,0.2,0.5
42528,0.3,0.1,0.4,0.7,0.2,0.5
42529,0.4,0.3,0.5,0.7,0.3,0.5
42530,0.4,0.2,0.5,0.7,0.2,0.5
42531,0.3,0.1,0.4,0.7,0.2,0.4
42532,0.3,0.1,0.3,0.6,0.1,0.4
42533,0.1,0.1,0.2,0.6,0.1,0.4
42534,0.2,0.1,0.3,0.6,0.1,0.4
42535,<Samp,0.2,0.5,0.7,0.2,0.5
42536,<Samp,0.2,0.4,0.8,0.3,0.5
42537,<Samp,0.2,0.4,0.7,0.1,0.5
42538,InVld,0.1,0.4,0.7,0.2,0.4
42539,NoData,0.1,0.4,0.7,0.1,0.4
42540,NoData,0.2,0.3,0.7,0.1,0.4
42541,NoData,0.2,0.5,0.8,0.3,0.5
42542,NoData,0.2,0.5,0.9,0.2,0.5
42543,<Samp,0.2,0.5,0.9,0.2,0.5
42544,0.5,0.2,0.5,0.9,0.2,0.5
42545,0.4,0.2,0.5,1,0.3,0.5
42546,0.3,0.2,0.5,0.9,0.2,0.5
42547,0.2,0.2,0.5,0.9,0.2,0.5
42548,0.4,0.2,0.5,0.9,0.2,0.5
42549,0.4,0.2,0.4,0.8,0.1,0.4
42550,0.3,0.2,0.4,0.8,0.2,0.4
42551,0.3,0.2,0.4,0.8,0.2,0.5
42552,0.4,0.2,0.5,0.9,0.2,0.5
42553,0.3,0.2,0.4,0.8,0.1,0.5
42554,0.2,0.2,0.3,0.8,0.1,0.4
42555,0.4,0.2,0.4,0.8,0.2,0.5
42556,0.3,0.2,0.4,0.8,0.2,0.5
42557,0.3,0.2,0.4,0.8,0.1,0.5
42558,0.3,0.2,0.5,0.9,0.2,0.5
42559,0.3,0.2,0.4,0.9,0.1,0.5
42560,0.3,0.2,0.4,0.8,0.1,0.4
42561,0.2,0.2,0.4,0.8,0,0.4
42562,0.3,0.2,0.5,0.9,0.1,0.5
42563,0.4,0.2,0.4,0.8,<Samp,0.5
42564,0.4,0.3,0.4,0.9,NoData,0.5
42565,0.3,0.3,0.5,0.9,NoData,0.5
42566,0.3,0.3,0.5,0.9,NoData,0.5
42567,0.2,0.1,0.4,0.8,NoData,0.5
42568,0.1,0.1,0.4,0.8,NoData,0.4
42569,0.3,0.1,0.4,0.8,NoData,0.5
42570,0.2,0,0.3,0.7,NoData,0.4
42571,0.3,0,0.3,0.7,<Samp,0.4
42572,0.3,0.1,0.4,0.8,0.1,0.5
42573,0.2,0.1,0.4,0.8,0.1,0.4
42574,0.2,0.1,0.4,0.8,0.1,0.4
42575,0.1,0,0.3,0.7,0,0.4
42576,0.3,0.1,0.4,0.8,0.1,0.5
42577,0.4,0.1,0.5,0.8,0.1,0.5
42578,0.4,0.1,0.4,0.8,0.1,0.5
42579,0.4,0.1,0.5,0.8,0.1,0.5
42580,0.6,0.1,0.5,0.9,0.1,0.5
42581,0.9,0.1,0.4,0.8,0,0.5
42582,0.8,0.1,0.4,0.8,0,0.5
42583,1,0.1,0.5,0.9,0.1,0.6
42584,1,0.1,0.5,0.9,0.1,0.5
42585,0.7,0.1,0.5,0.9,0.1,0.6
42586,0.3,0.2,0.6,0.9,0.1,0.6
42587,0.4,0.1,0.5,0.9,0.1,0.6
42588,0.3,0.1,0.5,0.9,0,0.5
42589,0.2,0.1,0.4,0.8,0,0.5
42590,0.4,0.2,0.6,0.8,0.1,0.5
42591,0.4,0.2,0.5,0.8,0.1,0.6
42592,0.4,0.2,0.5,0.8,0,0.5
42593,0.4,0.2,0.5,0.8,0.1,0.5
42594,0.4,0.2,0.5,0.8,0,0.5
42595,0.3,0.2,0.4,0.8,0,0.5
42596,0.2,0.2,0.4,0.8,0,0.5
42597,0.3,0.2,0.4,0.8,0.2,0.5
42598,0.3,<Samp,0.4,0.8,0.4,0.5
42599,0.3,0.2,0.4,0.7,0.3,0.5
42600,0.3,0.2,0.4,0.7,0.3,0.5
42601,0.3,0.3,0.4,0.8,0.4,0.5
42602,0.3,0.3,0.4,0.8,0.4,0.5
42603,0.2,0.2,0.4,0.8,0.3,0.4
42604,0.4,0.3,0.4,0.8,0.4,0.5
42605,0.3,0.2,0.5,0.8,0.4,0.5
42606,0.3,0.3,0.5,0.8,0.4,0.5
42607,0.4,0.2,0.4,0.8,0.5,0.5
42608,0.4,0.3,0.5,0.8,0.5,0.5
42609,0.3,0.3,0.4,0.8,0.4,0.5
42610,0.2,0.3,0.4,0.7,0.4,0.5
42611,0.4,0.3,0.5,0.8,0.4,0.4
42612,0.4,0.3,0.4,0.8,0.4,0.5
42613,0.4,0.3,0.5,0.7,0.4,0.4
42614,0.4,0.3,0.4,0.7,0.5,0.5
42615,0.4,0.3,0.4,0.8,0.5,0.5
42616,0.3,0.3,0.4,0.8,0.5,0.5
42617,0.2,0.3,0.3,0.7,0.4,0.4
42618,0.3,0.3,0.4,0.8,0.5,0.5
42619,0.3,0.4,0.5,0.8,0.6,0.5
42620,0.3,0.3,0.4,0.8,0.5,0.5
42621,0.3,0.4,0.5,0.8,0.5,0.5
42622,0.3,0.3,0.5,0.8,0.5,0.5
42623,0.3,0.4,0.4,0.8,0.5,0.5
42624,0.1,0.4,0.4,0.8,0.5,0.5
42625,0.4,0.5,0.5,0.9,0.6,0.6
42626,0.3,0.4,0.5,0.8,0.5,0.5
42627,0.3,0.4,0.4,0.7,0.5,0.5
42628,0.3,0.4,0.4,0.8,0.5,0.5
42629,0.3,0.5,0.5,0.8,0.6,0.5
42630,0.2,0.4,0.4,0.7,0.6,0.5
42631,0.2,0.4,0.4,0.8,0.5,0.5
42632,0.4,0.5,0.5,0.9,0.6,0.5
42633,0.4,0.5,0.5,0.9,0.6,0.5
42634,0.3,0.6,0.5,0.9,0.7,0.5
42635,0.4,0.5,0.5,0.9,0.7,0.6
42636,0.3,0.5,0.4,1.2,0.7,0.6
42637,0.2,0.4,0.4,0.7,0.6,0.4
42638,0.2,0.4,0.3,0.7,0.6,0.4
42639,0.3,0.5,0.5,0.8,0.7,1.2
42640,0.3,0.5,0.4,0.7,0.5,0.4
42641,0.3,0.5,0.4,0.8,0.1,0.5
42642,0.4,0.5,0.4,0.8,0,0.5
42643,0.3,0.6,0.6,0.9,0.1,0.5
42644,0.2,0.6,0.5,0.8,-0.2,0.5
42645,0.2,0.6,0.5,0.8,0.1,0.4
42646,0.2,0.8,0.6,0.8,0.1,0.4
42647,0.2,0.8,0.6,0.8,0.1,0.5
42648,0.2,0.7,0.5,0.8,0,0.5
42649,0.5,0.6,0.5,0.9,0.1,0.5
42650,0.4,0.7,0.5,0.9,0.1,0.5
42651,0.3,0.7,0.5,0.8,0,0.4
42652,0.2,0.6,0.4,0.8,0.1,0.4
42653,0.4,0.6,0.5,0.9,0.1,0.5
42654,0.3,0.6,0.5,0.9,0,0.5
42655,0.2,0.6,0.4,0.8,0,0.4
42656,0.2,0.5,0.4,0.8,0.3,0.4
42657,0.4,0.8,0.7,1,0.7,0.7
42658,0.2,0.8,0.7,1,0.6,0.5
42659,0.3,0.7,0.4,0.9,0.5,0.4
42660,0.3,0.7,0.6,1,0.6,0.5
42661,0.2,0.7,0.5,0.9,0.5,0.5
42662,0.3,0.7,0.5,1,0.5,0.6
42663,0.3,0.7,0.5,0.9,0.5,0.5
42664,0.4,0.5,0.6,0.9,0.4,0.5
42665,0.3,0.2,0.5,0.9,0.4,0.5
42666,0.1,0.3,0.5,0.9,0.4,0.5
42667,<Samp,0.4,0.6,0.9,0.3,0.4
42668,NoData,0.2,0.4,0.9,0.4,0.5
42669,<Samp,0.3,0.6,1,0.6,0.5
42670,0.5,0.4,0.7,1,0.6,0.6
42671,0.4,0.6,0.7,1.1,0.6,0.6
42672,0.2,0.5,0.6,1,0.7,0.5
42673,0.2,0.5,0.6,1,0.7,0.6
42674,0.4,0.5,0.7,1.1,<Samp,0.6
42675,0.3,0.4,0.5,0.7,Down,0.6
42676,0.2,0.3,0.4,0.2,<Samp,0.4
42677,0.4,0.3,0.4,0.2,0.3,0.3
42678,0.4,0.5,0.5,0.3,0.4,0.4
42679,0.4,0.6,0.6,0.4,0.5,0.6
42680,0.2,0.4,0.5,0.3,0.4,0.5
42681,0.4,0.5,0.5,0.4,0.5,0.5
42682,0.6,0.4,0.5,0.5,0.3,0.5
42683,0.6,0.5,0.8,1,0.7,0.7
42684,0.6,0.9,1.5,1.3,1,1
42685,0.5,0.5,1.4,3.2,0.7,1
42686,0.4,0.3,0.8,0.8,0.6,0.6
42687,0.4,0.1,0.6,0.7,0.5,0.6
42688,0.8,0.2,0.7,0.9,0.6,0.7
42689,0.9,<Samp,0.8,0.8,0.5,0.6
42690,0.6,InVld,0.7,0.8,0.6,0.6
42691,0.3,InVld,0.4,0.5,0.4,0.4
42692,0.4,Down,0.4,0.5,0.4,0.4
42693,0.3,Down,0.5,0.7,0.5,0.4
42694,0.2,Down,0.7,0.8,0.4,0.4
42695,0.3,Down,0.7,0.8,0.3,0.3
42696,0.3,Down,0.5,0.6,0.3,0.3
42697,0.3,Down,0.4,0.6,0.2,0.2
42698,0.3,<Samp,0.3,0.6,0.2,0.2
42699,0.2,0,0.2,0.5,0.1,0.2
42700,0.2,0,0.4,0.6,0.2,0.2
42701,0.2,0,0.4,0.8,0.2,0.3
42702,0.3,0,0.8,1.1,0.4,0.5
42703,0.3,0.1,0.9,0.9,0.5,0.4
42704,0.5,0.2,1.2,1.2,0.7,0.7
42705,0.3,0,0.5,0.9,0.4,0.5
42706,0.2,0,0.3,0.7,0.3,0.4
42707,0.2,0,0.3,0.7,0.4,0.4
42708,0.3,0.2,0.6,1,0.5,0.6
42709,0.4,0.1,0.9,1.3,0.6,0.6
42710,0.5,<Samp,1,1.3,0.8,0.7
42711,0.5,<Samp,0.9,1.4,0.7,0.6
42712,0.5,0,0.8,1.3,0.6,0.6
42713,0.5,0,0.8,1.2,0.5,0.5
42714,0.3,0,0.4,1,0.4,0.5
42715,0.3,0,0.6,1.1,0.4,0.6
42716,0.4,0.1,0.5,0.9,0.5,0.5
42717,0.4,0.2,0.7,0.7,0.6,0.6
42718,0.2,0,0.3,0.4,0.4,0.4
42719,0.2,0,0.3,0.3,0.4,0.3
42720,0.3,0.1,0.4,0.5,0.4,0.4
42721,0.3,0.1,0.4,0.6,0.4,0.5
42722,0.2,0.1,0.5,0.7,0.5,0.5
42723,0.4,0.1,0.4,0.6,0.4,0.5
42724,0.4,0.3,0.4,<Samp,0.5,0.4
42725,0.4,0.4,0.7,<Samp,0.6,0.7
42726,0.5,Calib,0.7,0.8,0.5,0.5
42727,0.7,0.5,0.7,0.7,0.6,0.6
42728,0.7,0.6,0.9,0.9,0.6,0.7
42729,0.2,0.3,0.4,0.5,0.4,0.4
42730,0.3,0.4,0.5,0.6,0.4,0.5
42731,0.3,0.4,0.5,0.6,0.4,0.5
42732,0.3,0.3,0.5,0.5,0.4,0.4
42733,0.5,0.5,0.6,0.8,0.6,0.6
42734,0.4,0.5,0.7,0.9,0.6,0.6
42735,0.3,0.4,0.5,0.6,0.4,0.5
42736,0.3,0.4,0.3,0.5,0.3,0.5
42737,0.5,0.6,<Samp,0.8,0.6,0.7
42738,0.4,0.5,0.5,0.6,0.4,0.5
42739,0.5,0.5,0.5,0.7,0.6,0.6
42740,0.5,0.5,0.6,0.7,0.5,0.6
42741,0.6,0.7,0.9,0.8,0.6,0.6
42742,0.4,1,1.2,1.1,0.7,<Samp
42743,0.3,0.4,0.5,0.5,0.4,<Samp
42744,0.3,0.3,0.3,0.4,0.3,0.3
42745,0.4,0.3,0.3,0.4,0.3,0.3
42746,0.6,0.6,0.7,0.7,0.6,0.6
42747,0.7,0.7,0.9,0.8,0.5,0.6
42748,0.5,0.5,0.8,0.8,0.7,0.8
42749,0.3,0.1,0.5,0.6,0.5,0.6
42750,0.2,0.2,0.5,0.7,0.4,0.5
42751,0.4,0.2,0.6,0.7,0.6,0.6
42752,0.4,0.3,0.8,0.9,0.7,0.6
42753,0.4,0.7,1.3,1.4,1,1.1
42754,0.6,0.4,1.1,0.9,0.7,0.9
42755,0.6,0.1,0.6,0.7,0.6,0.7
42756,0.4,0.1,NoData,0.7,0.5,0.6
42757,0.2,0,NoData,0.5,0.5,0.6
42758,0.4,0.1,<Samp,0.7,0.5,0.5
42759,0.3,0.1,0.6,0.8,0.6,0.5
42760,0.3,0.3,1.2,0.9,0.6,0.4
42761,0.3,0,0.7,0.8,0.8,0.6
42762,0.3,0,0.5,0.7,0.5,0.5
42763,0.2,0,0.3,0.4,0.2,0.5
42764,0.2,0,0.2,0.3,0.2,1
42765,0.4,0,0.5,0.6,0.4,1.2
42766,0.4,0.1,0.6,0.7,0.5,1.4
42767,0.3,0,0.5,0.7,0.5,0.8
42768,0.3,0,0.4,0.5,0.4,0.3
42769,0.4,0.2,0.8,0.8,0.5,0.6
42770,0.4,0.1,0.7,0.7,0.4,0.5
42771,0.2,0.2,0.7,0.9,0.7,0.5
42772,0.4,0.2,0.9,0.9,0.8,0.7
42773,0.4,0.2,0.8,0.8,0.6,0.6
42774,0.3,0.4,1,1,0.5,0.5
42775,0.4,0.1,0.7,0.9,0.6,0.5
42776,0.5,0.1,0.6,0.7,0.6,0.6
42777,0.3,0.1,0.5,0.6,0.4,0.4
42778,0.3,0,0.5,0.6,0.5,0.5
42779,0.3,0,0.5,0.7,0.7,0.5
42780,0.3,0,0.5,0.7,0.5,0.5
42781,0.2,0,0.4,0.6,0.5,0.4
42782,0.3,0,<Samp,0.6,0.2,0.4
42783,0.4,0,0.4,0.6,0,0.4
42784,0.3,0.1,0.5,0.6,0,0.5
42785,0.3,0.1,0.5,0.6,0.1,0.4
42786,0.3,0.3,0.9,1,0.1,0.5
42787,0.3,0.4,0.9,0.9,0.3,0.6
42788,0.4,0.2,0.7,0.8,0.1,0.6
42789,0.4,0.3,0.8,0.9,0.5,0.7
42790,0.5,0.3,0.7,0.8,0.4,0.7
42791,0.4,0.2,0.5,0.7,0.3,0.6
42792,0.3,0.3,0.7,0.7,0.5,0.5
